field,original_text,word_count,unique_words,categorical_diversity,quantum_circuit_qubits,semantic_interference,emotional_intensity,analysis_version,collapse_mode,collapse_shots,noise_level,von_neumann_entropy_pre,superposition_strength_pre,quantum_coherence_pre,frame_competition_pre,multiple_reality_strength_pre,von_neumann_entropy_post,superposition_strength_post,quantum_coherence_post,frame_competition_post,multiple_reality_strength_post,frame_competition_delta,collapse_unique_outcomes,record_id,data_source
新聞標題,國軍共諜案爆炸！憲兵揮五星旗Soldiers Film Surrender Vows to China,13,13,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996133864209553,3.7486748695373535,0.9371687173843384,0.9990334660523884,1.6992766410254192,0.0009665339418407637,16,252,AI_Generated
影片對話,"A（退役將軍，語氣沉重）
當你看到軍人穿著制服、揮舞五星旗，說「我反對台獨、我願意投降」的時候，你會怎麼想？我們這支國軍，到底還剩下什麼忠誠可言？

🗣️ B（資深評論員，語氣嘲諷）
而且不是一個人，...",479,243,30,4,0.015299349243618516,0.0020876826722338203,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7047985730391546,3.9956320109710894,3.7484993934631348,0.9371248483657837,0.9989080027427724,1.7039799309741173,0.001091997251456811,16,252,AI_Generated
影片描述,國軍再爆共諜案，涉案人員來自憲兵隊、海軍飛彈快艇部隊與總統府侍衛室。據檢調調查，7名現役軍人疑遭中共滲透，部分拍攝揮舞五星旗、宣誓效忠中國的投降影片，部分則偷拍演訓機密，包括賴清德總統官邸維安情報。吸...,1496,627,23,4,0.0076510210014883616,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7022953062992923,3.9979735302163304,3.7493019104003906,0.9373254776000977,0.9994933825540826,1.7019147469714195,0.0005066174401465728,16,252,AI_Generated
新聞標題,零關稅衝擊農村 台灣稻米危機浮現Zero Tariff Rice Policy Sparks Taiwan Crisis,15,15,6,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9965671932111073,3.7488279342651367,0.9372069835662842,0.9991417983027769,1.6993595333666103,0.0008582016914522317,16,253,AI_Generated
影片對話,"陳大春：
「我們台灣米，不是難吃的米，是被難看的政策搞死的米啦！現在川普一揮刀，美國米零關稅，我們還種什麼？田就讓光電插滿就好了啦！農村以後就變電廠了嘛！」

🎙林政學：
「大春兄，你不能把市場競爭講...",334,179,24,4,0.015936542382916204,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7047809627137207,3.998461506535684,3.749476432800293,0.9373691082000732,0.999615376633921,1.7044946111617765,0.00038462336030820055,16,253,AI_Generated
影片描述,美國擬取消稻米進口關稅，引發台灣稻農強烈反彈。以《無米樂》聞名的台南後壁，農民表示每公斤成本逾40元，難以與每公斤8元的美國米競爭。即便政府提出補貼方案，許多農民擔憂補助落入地主手中，真正種田者未必受...,1202,535,20,4,0.00918940671420053,0.0008319467554076539,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7028400166886468,3.998154629661771,3.7493577003479004,0.9373394250869751,0.9995386574154427,1.70249082831205,0.00046134257878649443,16,253,AI_Generated
新聞標題,劉沛失言遭批性別歧視 緊急發文道歉Liu Pei Criticized for Ageist Remark,14,14,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.998037286430703,3.7493252754211426,0.9373313188552856,0.9995093216076758,1.6996319744899921,0.000490678386553367,16,254,AI_Generated
影片對話," 名嘴A（資深媒體人）：
來，我們今天要聊的，是百萬YouTuber劉沛那句惹火的話——「是不是比較老的女人很愛插隊？」聽起來像情緒發言，但實際上卻踩中了兩個字：歧視。

👨‍🦱 名嘴B（評論作家）：...",531,247,31,4,0.017928570262193723,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7053785710775038,3.9977864659747633,3.749241828918457,0.9373104572296143,0.9994466164936908,1.704964625944779,0.0005533835005383514,16,254,AI_Generated
影片描述,百萬YouTuber劉沛近日因一則Threads貼文引發爭議，他在文中抱怨遭遇插隊事件，卻以「是不是比較老的女人很愛插隊？」做出發言，迅速被網友批評帶有性別與年齡歧視。劉沛事後刪文並公開致歉，承認言語...,1570,666,30,4,0.007724554760762944,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7023173664270745,3.99787101299766,3.7492518424987793,0.9373129606246948,0.999467753249415,1.7019116540776236,0.0005322467448142243,16,254,AI_Generated
新聞標題,民進黨立委接死亡威脅惹議DPP Lawmakers Receive Death Threats,11,11,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.997622496326027,3.749187469482422,0.9372968673706055,0.9994056240815068,1.6995561126092702,0.000594375912722378,16,255,AI_Generated
影片對話,"來賓A（資深司法記者）
我們現在談的，不只是立委被恐嚇，而是恐嚇內容已經明確涉及「家庭成員」、「兒童」，還使用極具煽動性的「斬首」、「小燈泡」等字眼。這種行為已經構成刑事犯罪，司法系統不能只是「譴責」...",293,167,28,4,0.014570193368958878,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7043710580095335,3.9972417481908566,3.7490596771240234,0.9372649192810059,0.9993104370477143,1.70385701626984,0.0006895629465148989,16,255,AI_Generated
影片描述,民進黨今日召開記者會，對近日發生的死亡威脅事件表達最嚴厲的譴責。​發言人指出，任何形式的暴力行為都無法被容忍，並呼籲相關單位徹查此事，還社會一個公道。​ 此外，對於近期在公共討論中再次提及「小燈泡案」...,1186,535,23,4,0.007052447712614209,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.70211573431263,3.9968861826390083,3.748933792114258,0.9372334480285645,0.9992215456597521,1.7015335602914379,0.0007784543344770967,16,255,AI_Generated
新聞標題,幽靈連署遭起底 罷免成政治風暴Fake Petition Probe Shakes Taiwan Politics,14,14,4,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996912327054422,3.748924732208252,0.937231183052063,0.9992280817636054,1.699415509236022,0.0007719182306237249,16,256,AI_Generated
影片對話,"名嘴A（偏綠／法律背景）
我跟你說，這件事情檢調不查都不行啊。連署書裡面有275名已死亡者、戶籍不符數百件，這不是疏失，這是系統性偽造！今天不是你要不要罷免，是你能不能用假的民主程序去動搖民選立委，這...",414,233,29,4,0.014621248261340291,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7043863744772478,3.998836731989127,3.74959659576416,0.93739914894104,0.9997091829972817,1.7041668493835225,0.00029081699694744056,16,256,AI_Generated
影片描述,台灣爆出罷免案「死人連署」爭議，台北地檢署17日指揮調查局搜索國民黨北市黨部等6處，並將主委黃呂錦茹等4名黨務幹部聲押禁見，罪嫌包括偽造文書與違反個資法。此案涉及民進黨立委吳沛憶與吳思瑤罷免提案，檢調...,1216,570,28,4,0.0062065250846414285,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7018619575242382,3.997058387228161,3.748992443084717,0.9372481107711792,0.9992645968070403,1.7013118541206873,0.0007354031871888989,16,256,AI_Generated
新聞標題,邱議瑩搧羅智強耳光 判賠20萬Chiu Yi-ying Fined NT$200K for Slapping Lo,22,22,9,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9966055963057405,3.748830795288086,0.9372076988220215,0.9991513990764351,1.6993625979305216,0.0008486009177940401,16,257,AI_Generated
影片對話,"李大砲
講白了，今天法院判邱議瑩賠20萬，不是重罰，是最低限度的尊重法治啦！打人還說「不向惡人屈服」，這種嘴臉放以前一定被罵翻，結果現在變「政治真性情」？

黃律師
但我們要客觀一點看，這起案件是民事...",380,218,29,4,0.01959940462215214,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7058798213854913,3.997605037216066,3.7491812705993652,0.9372953176498413,0.9994012593040165,1.7054325814871951,0.0005987406902127068,16,257,AI_Generated
影片描述,台北地方法院於17日對立法院暴力事件作出一審判決，認定民進黨立委邱議瑩在國會審議改革法案時以扇子搧打國民黨立委羅智強，應賠償新台幣20萬元。羅智強強調「不向暴力妥協」，邱議瑩則表示將提起上訴，雙方互不...,1391,533,21,4,0.010999185690228773,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7032997557059144,3.99545410433483,3.7484130859375,0.937103271484375,0.9988635260837075,1.7024376952988103,0.0011364739105216293,16,257,AI_Generated
新聞標題,"川普嗆聲俄烏：不讓步就不管了US May Exit War Talks, Trump Warns",20,20,9,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9975126931336478,3.7491250038146973,0.9372812509536743,0.9993781732834119,1.6995256361825613,0.0006218267108172304,16,258,AI_Generated
影片對話,"劉志華：
「川普講話又火了！說如果俄烏不讓步，美國就不斡旋了。台灣人可能會問——這場戰爭關我們什麼事？其實，關係大了！」

🎤藍營觀點（林正雄）
「我覺得川普的這一招是為了回到美國利益為主的原則。他當...",240,145,27,4,0.011171224732461356,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7033513674185843,3.99798406609998,3.7493090629577637,0.9373272657394409,0.999496016524995,1.702974195907843,0.0005039834692341927,16,258,AI_Generated
影片描述,美國總統川普18日首次公開對俄烏雙方發出強硬警告，表示若其中一方持續不願妥協，美國將可能「放手不管」，不再致力促成停戰。他指出：「你們是愚蠢的人，是可怕的人，我們就不管了。」但他也強調，「我們希望不需...,1619,685,27,4,0.00752423329823391,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7022572699883158,3.9981419924536743,3.749349594116211,0.9373373985290527,0.9995354981134186,1.7019042072586383,0.0004645018808105972,16,258,AI_Generated
新聞標題,"勇警擊斃家暴男卻被辦過失致死Officer Shoots Abuser, Faces Charges",15,15,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9974350415882647,3.7490997314453125,0.9372749328613281,0.9993587603970663,1.6995116446575385,0.0006412395971628904,16,259,AI_Generated
影片對話,"主持人開場（語氣沉穩）：
今天要談的，是苗栗頭份家暴案中，一名警員果斷開槍擊斃挾持女友的嫌犯，卻遭檢方以「過失致死罪」3萬元交保的爭議。

一邊是員警冒死執法保護人質，一邊卻要被偵辦、寫報告、跑法院，...",444,248,30,4,0.01299673763253368,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7038990212886058,3.9983874824567085,3.7494277954101562,0.9373569488525391,0.999596870614177,1.7035895135766579,0.0004031293800521585,16,259,AI_Generated
影片描述,苗栗頭份市18日凌晨發生家暴案件，一名蔡姓男子持雙刀挾持同居女友，警方勸導無效後，開兩槍擊斃嫌犯，成功保護人質。然而，執法警員吳姓員警卻遭檢方以過失致死罪嫌偵辦，交保3萬元。此舉引發基層警界強烈不滿，...,1270,563,23,4,0.007970753890013785,0.0007874015748031496,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.70246996632333,3.9985125809071485,3.7494845390319824,0.9373711347579956,0.9996281452267872,1.7021894109826348,0.0003718547674419481,16,259,AI_Generated
新聞標題,合歡山淨山行動 清出900公斤垃圾Hehuanshan Cleanup Finds 900kg Trash,13,12,8,4,0.005876068376068375,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7017628205116664,3.998128945188257,3.7493581771850586,0.9373395442962646,0.9995322362970642,1.7014125386462569,0.0004677636971649468,16,260,AI_Generated
影片對話,"主持人A（略嚴肅）：
「這次合歡山聯合淨山，短短幾天就清出了900公斤垃圾，光是聽到這個數字就有點不可思議。我們是去登山還是去倒垃圾的？」

名嘴B（環保人士）：
「其實這不是第一次看到這種情況，塑膠...",249,149,25,4,0.009241958600584039,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702772587579021,3.9978696312689204,3.7492547035217285,0.9373136758804321,0.9994674078172301,1.7023679505523128,0.0005325921769990805,16,260,AI_Generated
影片描述,南投合歡山近日展開大規模淨山行動，由林務局、地方政府與志工團體聯合發起，清理出超過900公斤垃圾，包括塑膠瓶、泡麵碗、帳篷與濕紙巾。林務局呼籲民眾落實「無痕山林」原則，尊重自然、攜垃圾下山。 🇺🇸 E...,985,449,19,4,0.009940064303020815,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702982019289752,3.994868317084776,3.7482399940490723,0.9370599985122681,0.998717079271194,1.702021432764774,0.0012829207230351525,16,260,AI_Generated
新聞標題,"陳水扁睽違17年再登台 談民主寬容Chen Shui-bian Returns After 17 Yrs, Calls for Tolerance",22,21,10,4,0.002061430632859205,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7006184291887034,3.9970264378322216,3.7489795684814453,0.9372448921203613,0.9992566094580554,1.700061578474047,0.0007433905361737825,16,261,AI_Generated
影片對話,"名嘴甲（偏綠，資深媒體人）：
「坦白講，阿扁這次出來講這番話，蠻有份量的。他是曾經走過最高峰，也跌過最深谷的人。他懂得，什麼叫做『言論自由』的代價。現在這社會動不動就貼人家標籤、打成統派、舔共、側翼、...",531,242,34,4,0.01925162177107318,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7057754865301678,3.996098872576437,3.7486214637756348,0.9371553659439087,0.9990247181441092,1.7050290156703978,0.0009752818501199689,16,261,AI_Generated
影片描述,前總統陳水扁睽違17年，再度於公開場合發表演說。他出席「民間力量論壇」活動時強調，民主政治的根本在於包容與尊重，不應因立場不同，就將他人貼上「某某同路人」標籤。他表示：「我們要捍衛的不只是言論自由，更...,1019,522,23,4,0.005071839422603365,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7015215518256268,3.9977181007663765,3.7491989135742188,0.9372997283935547,0.9994295251915941,1.7010870222947874,0.000570474802635057,16,261,AI_Generated
新聞標題,樋口飯糰遭房東逼遷 高捷出手挺進駐KMRT Invites Onigiri Shop Amid Dispute,19,19,9,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9969891607697563,3.748964309692383,0.9372410774230957,0.999247290192439,1.699435181915441,0.0007527098017902079,16,262,AI_Generated
影片對話,"張嘴哥（火爆型）｜
先說結論：樋口飯糰，現在不是在賣飯糰，是在賣「被逼遷的無奈」跟「台灣人最後的溫暖」。
你認真做生意，生意好了，房東看到你火，第一反應不是祝福你——是加你房租，把你趕出去。這是在獎勵...",444,210,34,4,0.02169945455659741,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.706509836365825,3.9982966071245403,3.749408721923828,0.937352180480957,0.9995741517811352,1.7061881554927376,0.00042584821309399334,16,262,AI_Generated
影片描述,高雄鼓山區知名日式飯糰店「樋口飯糰」近日爆出租約爭議。60歲日籍老闆樋口功與台籍妻子返台定居，在青海路開設小店，用心製作家鄉飯糰，深受在地歡迎。不料房東疑眼紅生意太好，意圖收回店面，房租翻倍調漲，甚至...,1347,691,26,4,0.005422595537864016,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.701626778660205,3.9950274019880387,3.7482900619506836,0.9370725154876709,0.9987568504970098,1.7006941735410348,0.0012431494972193757,16,262,AI_Generated
新聞標題,護照將缺20萬本！林佳龍示警「10月見底」 Taiwan Faces Passport Crisis: 200K Shortfall Looms,23,23,9,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996016111922883,3.7485976219177246,0.9371494054794312,0.9990040279807207,1.699239854363234,0.0009959720135084282,16,263,AI_Generated
影片對話,"A哥（政策派／冷靜分析）：
「這次護照問題，其實不是第一天了。根據外交部的說法，今年申請量暴增，有望突破180萬本，但護照的製作牽涉國際供應鏈，不是想印就馬上有的，這跟你影印報告紙張用完是不一樣的事情...",466,246,29,4,0.01253752776196243,0.002145922746781116,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7039758506021125,3.99828137555227,3.7494068145751953,0.9373517036437988,0.9995703438880675,1.7036526452109586,0.0004296561061616355,16,263,AI_Generated
影片描述,外交部長林佳龍20日在立法院證實，台灣護照申請量激增，恐在今年出現20萬本護照短缺，目前安全存量預計將於10月用罄。他呼籲民眾如有出國需求，應儘早申辦護照。 近年因疫情趨緩與出國潮湧現，外交部預估20...,809,462,23,4,0.00451729316529535,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7013551879484343,3.997209506300189,3.7490386962890625,0.9372596740722656,0.9993023765750472,1.700831141780223,0.000697623419182003,16,263,AI_Generated
新聞標題,"川普嗆鮑爾「大魯蛇」 美股崩跌971點Trump Slams Powell as “Loser”, Dow Plunges 971pts",22,21,5,4,0.002061430632859205,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7006184291887034,3.9976472065247486,3.749177932739258,0.9372944831848145,0.9994118016311871,1.7001719626117984,0.0005881983630420251,16,264,AI_Generated
影片對話,"名嘴A（資深財經評論員）：
這根本是「金融版的宮鬥劇」！川普公開嗆鮑爾是「大魯蛇」，還說他是「慢半拍先生」，你有聽過哪一國元首用這種詞羞辱自己任命的央行總裁？更扯的是，他這不是發牢騷，是在逼聯準會就範...",371,213,31,4,0.012158461739819135,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7036475385207914,3.996883896919711,3.7489185333251953,0.9372296333312988,0.9992209742299277,1.7030591466980094,0.0007790257643014442,16,264,AI_Generated
影片描述,美國總統川普近日在Truth Social上批評聯準會主席鮑爾行動遲緩，直呼他是「大魯蛇」、「太慢先生」，並要求聯準會立即降息。川普強調通膨已消退，應該盡快行動以防經濟放緩。市場對聯準會獨立性產生疑慮...,789,458,25,4,0.005163198794546076,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7015489596372095,3.99643596453412,3.748748302459717,0.9371870756149292,0.9991089911335299,1.7008700788489564,0.0008910088606992606,16,264,AI_Generated
新聞標題,零關稅紐乳售價翻倍惹議NZ Milk Price Tripled Despite Zero Tariff,12,12,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.998886168275047,3.7496190071105957,0.9374047517776489,0.9997215420687617,1.699791911257991,0.00027845792546743464,16,265,AI_Generated
影片對話,"A名嘴（財經背景，語氣犀利）：
你知道這一瓶紐乳從紐西蘭來的時候成本才38塊？結果台灣超市賣129？差不多是貼一張「智商稅」標籤在瓶身上賣你啦。關稅都取消了，價錢還飆三倍，是誰在中間偷笑？進口商賺一手...",297,174,28,4,0.010450321686944753,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7031350965049292,3.997896415564074,3.749270439147949,0.9373176097869873,0.9994741038910185,1.7027380929434668,0.0005258961032106324,16,265,AI_Generated
影片描述,紐西蘭鮮乳自今年起以零關稅進口台灣，原應帶來價格優惠，但市售價格卻高達每公升120元，引發民眾質疑「到底便宜在哪裡？」乳業協會表示「消費者沒聲音，政府自然無反應」，引爆網友怒火。 根據統計，紐國鮮乳在...,1792,682,24,4,0.00964649154234754,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.70289394746155,3.9974651362258964,3.74910831451416,0.93727707862854,0.9993662840564741,1.7024105300796633,0.000633715937755075,16,265,AI_Generated
新聞標題,連一鮑魚鍾文智潛逃 北檢搜索拘提4人Abalone Tycoon Flees After 30-Year Sentence; 4 Aides Held,22,21,7,4,0.002061430632859205,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7006184291887034,3.9975492845534735,3.749164581298828,0.937291145324707,0.9993873211383684,1.7001617259370627,0.0006126788558608043,16,266,AI_Generated
影片對話,"名嘴A（資深法治評論人）
你問我這案子最荒謬在哪？不是他炒股賺4.4億，是法院居然讓一個「有前科、有逃亡紀錄」的人，在最高法院審理中…就這樣把電子腳鐐拿掉，還加保2千萬？這是在變相買自由吧！

🗣 名...",389,225,26,4,0.013212935986543519,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7039638807948088,3.9972572464218272,3.749056339263916,0.937264084815979,0.9993143116054567,1.703449278822621,0.0006856883887724763,16,266,AI_Generated
影片描述,連一鮑魚創辦人鍾文智因炒作台灣存託憑證（TDR），獲利4.4億元遭判刑30年5月，3月判決定讞後潛逃。北檢22日發動搜索行動，拘提其妹妹、姪女與兩名友人，懷疑協助藏匿。四人分別交保3至50萬元不等。鍾...,893,445,25,4,0.0072850756200684465,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7021855226848663,3.998917595767395,3.7496285438537598,0.9374071359634399,0.9997293989418488,1.7019828200158944,0.00027060105238041476,16,266,AI_Generated
新聞標題,解凍報告早寫好？文化部信件惹議Culture Min Memo Sparks Outcry,14,14,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9976643946532926,3.7491960525512695,0.9372990131378174,0.9994160986633231,1.6995616407531724,0.0005839013309060226,16,267,AI_Generated
影片對話,"陳揚青（前政務官）：
我跟你講啦，這封信一曝光，整件事根本藏不住了。提醒內容都寫「不要讓人覺得早寫好」，還要「更新數據」，這不就等於承認「早就寫好了」？不然你叫我怎麼信這政府是現在才開始動筆的？

林...",283,165,26,4,0.015325240844033005,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7045975722520557,3.9973411823124736,3.7490997314453125,0.9372749328613281,0.9993352955781184,1.7041045239469588,0.0006647044161107729,16,267,AI_Generated
影片描述,114年度中央政府預算遭在野黨大幅凍結，但文化部一封內部信件流出，內容提醒同仁「勿讓報告看起來早就寫好」，並要求「適時更新數據」，引發行政單位是否早備報告、刻意延遲送件的疑慮。 國民黨立委牛煦庭公開信...,1196,586,27,4,0.006065464324834797,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7018196392962963,3.996411185264326,3.7487540245056152,0.9371885061264038,0.9991027963160815,1.701141808362913,0.0008972036781477177,16,267,AI_Generated
新聞標題,"網問「陳菊走了？」遭控違法 引雙標爭議Did Chen Chu Die?"" Post Sparks Censorship Debate",23,23,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.99859576024413,3.7495150566101074,0.9373787641525269,0.9996489400610326,1.6997358106562497,0.000351059933196618,16,268,AI_Generated
影片對話,"名嘴A（社會法治背景）
「今天這個案子讓我們看到一個很關鍵的問題：問問題也會被抓？但我們要釐清，這不是單純提問，而是在PTT、公開平台上發布敏感且未經查證的訊息。根據警方說法，她不是轉傳，是自己臆測，...",263,160,25,4,0.010520288735741444,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7031560866195683,3.998020248475411,3.7493128776550293,0.9373282194137573,0.9995050621188527,1.7027822501065049,0.0004949378753764666,16,268,AI_Generated
影片描述,44歲女碩士近日於PTT發文詢問「陳菊走了？」遭警方以社會秩序維護法第63條認定散播謠言，迅速查出IP並約談說明，引發社會對言論自由與執法標準的熱議。警方澄清，訊息未經查證、對社會安寧有危害，依法處理...,806,415,22,4,0.005783766474910373,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7017351299413188,3.998240552601394,3.7493972778320312,0.9373493194580078,0.9995601381503485,1.7014060687053554,0.0004398618438806734,16,268,AI_Generated
新聞標題,"高雄警請長假交槍 期貨虧損近千萬Cop Loses NT$10M in Futures, Submits Gun",19,19,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9978172761311574,3.7492451667785645,0.9373112916946411,0.9994543190327895,1.6995889305179839,0.0005456809614396985,16,269,AI_Generated
影片對話,"名嘴A（資深評論員／偏理性）：
「你說現在的年輕人瘋槓桿，但我們也不能只怪他們愛賭、愛衝，問題是整個社會給他們什麼選項？一個年輕警員領個七萬八萬，看到期貨一天可以賺幾十萬，哪個不心動？」

名嘴B（火...",404,216,29,4,0.016505894416602152,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7049517683238264,3.9970434793423366,3.7489681243896484,0.9372420310974121,0.9992608698355842,1.704391192047957,0.0007391301586450183,16,269,AI_Generated
影片描述,美國總統川普宣布對等關稅政策，重創國際金融市場，台股大跌波及基層公務員。高雄市一名黃姓年輕警員疑因期貨操作失利，負債近千萬元，日前請假交槍並有意辭職。警方已將其列入「違紀傾向」，啟動輔導機制。此案引發...,1095,513,23,4,0.00963037606388353,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7028891128180108,3.9981889044007257,3.7493743896484375,0.9373435974121094,0.9995472261001814,1.7025483138985764,0.00045277389404774215,16,269,AI_Generated
