field,original_text,word_count,unique_words,categorical_diversity,quantum_circuit_qubits,von_neumann_entropy,superposition_strength,quantum_coherence,semantic_interference,frame_competition,emotional_intensity,multiple_reality_strength,analysis_version,record_id,data_source
影片描述,美國發動全球關稅戰，柬埔寨被課徵49%高關稅，台商苦撐不住，預估當地中小企業至少一半將倒閉。設廠超過十年的冠德科技坦言：「快倒一片」。隨著外資撤離、土地暴跌，當地政府難以招架。 台灣傳產也同樣陷入風暴...,1460,713,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.006206054565531451,1.0000000000057712,0.0,0.6186181636977484,fast_qiskit_density_matrix_v1.1_normalized,232,AI_Generated
新聞標題,"高考女職員不會Word被解職提告High Exam Score, Zero Skills? Lawsuit!",18,18,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,233,AI_Generated
影片對話,"沈昭昀：
這事件整個爆開，是因為她真的太扯了啦！三等高考耶，連Word都不會用？還想回去？你不會用Word，那你是想當公務員還是當紙鎮啦？

黃子婷：
昭昀我先緩一下，很多人會把「不會Word」當作笑...",318,168,27,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015050753005604756,1.0000000000057712,0.0,0.6451522590179682,fast_qiskit_density_matrix_v1.1_normalized,233,AI_Generated
影片描述,一名通過三等高考的女性公務人員，在試用期內被主管認定不適任，遭縣府依法解職。據傳其不僅文書處理能力嚴重不足，連 Word 基本操作也無法完成，更被列出多次遲到早退、拒絕交辦事項、在辦公室走路過慢等紀錄...,1163,624,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.005070084929502302,1.0000000000057712,0.0,0.615210254789661,fast_qiskit_density_matrix_v1.1_normalized,233,AI_Generated
新聞標題,中華女足主場賽取消 草皮遭疑不合格Taiwan vs NZ Match Canceled Over Turf,16,16,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,234,AI_Generated
影片對話,"名嘴A（體育評論員）：
這次紐西蘭女足來台比賽喊卡，表面理由是「場地安全」，但實際上就是我們的基礎設施不及格。高雄楠梓足球場是國訓中心的場地耶，5年才一次的主場國際賽，結果草皮還要連夜補，這像話嗎？
...",313,172,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015369135721407133,1.0000000000057712,0.0,0.6461074071653754,fast_qiskit_density_matrix_v1.1_normalized,234,AI_Generated
影片描述,原訂於2025年4月8日舉行的中華女足國際邀請賽，因場地草皮狀況未達標準，紐西蘭隊考量球員安全，決定取消比賽。這是中華女足睽違5年首度主場迎戰世界級對手，賽事取消引發社會關注。 中華足協表示，已於賽前...,797,422,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.016839705182478137,1.0000000000057712,0.0,0.6505191155485884,fast_qiskit_density_matrix_v1.1_normalized,234,AI_Generated
新聞標題,座位引爆火藥味 國會協商變修羅場Who Sits Where? Dignity in Dispute,15,15,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,235,AI_Generated
影片對話,"藍營名嘴：沈有中】
欸我就問，今天是什麼會？是行政院主辦的協商會議，結果才一開始，有人就衝進來嗆人、推人，還怒吼「這是國家尊嚴」？現在是怎樣，尊嚴用坐位來量？這畫面跟捷運上搶博愛座有什麼不一樣啦！

...",277,169,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01151351651294961,1.0000000000057712,0.0,0.6345405495400028,fast_qiskit_density_matrix_v1.1_normalized,235,AI_Generated
影片描述,2025年4月7日，行政院召開朝野協商會議，針對美國總統川普祭出台灣32%對等關稅進行因應討論。不料會議尚未開始，民進黨總召柯建銘因不滿國民黨總召傅崐萁坐在主賓位，當場出言怒嗆，甚至出手推人，導致現場...,949,525,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.004479039638335137,1.0000000000057712,0.0,0.6134371189161594,fast_qiskit_density_matrix_v1.1_normalized,235,AI_Generated
新聞標題,廣末涼子爆打護理師 現行犯被捕Ryoko Hirosue Arrested for Kicking Nurse,14,14,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,236,AI_Generated
影片對話,"名嘴A（資深娛樂記者風格）：
唉唷，廣末涼子這件事我一聽到真的傻眼耶。她4月7號在靜岡新東名高速上追撞一台拖車，送醫途中竟然在醫院裡「腳踹」護理師，還抓傷人家手臂，當場就被以現行犯逮捕。這種行為根本不...",440,257,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.012333680642057754,1.0000000000057712,0.0,0.6370010419273273,fast_qiskit_density_matrix_v1.1_normalized,236,AI_Generated
影片描述,日本女星廣末涼子驚傳捲入暴力事件。她於4月7日在靜岡新東名高速發生車禍，送醫過程中，疑似情緒失控，腳踢一名37歲女護理師並造成輕傷。警方以現行犯將她逮捕，消息震驚演藝圈。 廣末所屬公司「R.H」已證實...,1133,490,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.04656092103429984,1.0000000000057712,0.0,0.7396827631040536,fast_qiskit_density_matrix_v1.1_normalized,236,AI_Generated
新聞標題,移民署限期補件 陸配恐除戶撤證NIA Demands Docs or Revokes Residency,14,14,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,237,AI_Generated
影片對話,"名嘴A：
你知道嗎？最近陸配社群整個炸鍋，因為移民署突然發函通知，要補交「經海基會驗證的喪失原籍公證書」，三個月內不交，就要撤銷定居許可，還可能除戶。這是要把住了二三十年的「台灣媳婦」趕出去喔！

名...",759,358,37,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.020593971763533038,1.0000000000057712,0.0,0.6617819152917531,fast_qiskit_density_matrix_v1.1_normalized,237,AI_Generated
影片描述,內政部移民署近日通知在台定居之陸籍配偶，若尚未繳交「喪失原籍證明」（經海基會驗證），須於三個月內補件，否則將撤銷定居許可與戶籍登記。此舉依據《兩岸人民關係條例》規定，為防止雙重戶籍情形。 部分已在台灣...,900,523,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.004901726853256674,1.0000000000057712,0.0,0.614705180560924,fast_qiskit_density_matrix_v1.1_normalized,237,AI_Generated
新聞標題,"特休被清零 北捷勞權再掀爭議Outsourced, Overworked, Overlooked",13,12,9,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.005876068376068375,1.0000000000057712,0.0,0.6176282051293591,fast_qiskit_density_matrix_v1.1_normalized,238,AI_Generated
影片對話,"名嘴A： 各位觀眾，今天我們要討論的是北捷清潔人員的特休假問題。​這些清潔人員服務多年，卻因外包廠商更替，年資被歸零，導致特休假大幅縮水。​這不僅違反勞基法的精神，也讓人質疑北捷的管理是否合理。​
公...",379,198,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.025099816156824228,1.0000000000057712,0.0,0.6752994484716267,fast_qiskit_density_matrix_v1.1_normalized,238,AI_Generated
影片描述,北捷外包清潔員近日揭露多年勞動卻年資「年年歸零」的狀況，引發社會譁然。多位清潔人員表示，他們在同一職場服務長達十年以上，卻因為外包廠商定期更換，每次轉換合約就被視為「新人」，導致特休天數長期無法累計，...,1237,582,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01913209216763159,1.0000000000057712,0.0,0.6573962765040487,fast_qiskit_density_matrix_v1.1_normalized,238,AI_Generated
新聞標題,司法難辨真相？斯德哥爾摩作祟Victim or Willing? Stockholm Clouds Court,14,14,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,239,AI_Generated
影片對話,"名嘴A（律師背景）：
最近看到麥當勞女工控主管性侵不起訴的新聞，我真的是搖頭。檢察官理由是「受害人沒有明確反抗」，我心裡想的是：這年頭還在看被害人有沒有掙扎？那斯德哥爾摩症候群是吃素的？

名嘴B（心...",323,189,27,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01000859516429487,1.0000000000057712,0.0,0.6300257854940385,fast_qiskit_density_matrix_v1.1_normalized,239,AI_Generated
影片描述,在台灣，性侵害案件中，受害者的行為和心理狀態常被誤解，導致定罪困難。​心理學者指出，受害者在權勢不對等的情境下，可能出現「斯德哥爾摩症候群」，對加害者產生情感依附，甚至為其辯護。​這種心理反應常被誤解...,1688,541,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.018871046232807918,1.0000000000057712,0.0,0.6566131386995777,fast_qiskit_density_matrix_v1.1_normalized,239,AI_Generated
新聞標題,"關稅核彈來襲 府稱無預算赴美Tariff Hits Taiwan, No Travel Funds?",16,16,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,240,AI_Generated
影片對話,"名嘴A（偏綠，資深媒體人，冷面吐槽）：
「今天看到張惇涵講什麼旅費被刪不能去美國談判，我先問一句話——你是去年會算命知道川普要課關稅，還是今年才突然記起有這回事？去年刪預算的時候，有沒有人預警現在要出...",558,285,30,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.014358892893429575,1.0000000000057712,0.0017921146953405018,0.6432558901509768,fast_qiskit_density_matrix_v1.1_normalized,240,AI_Generated
影片描述,在美國前總統川普拋出對台灣商品課徵最高32%「關稅核彈」之際，總統府副秘書長張惇涵指出，過去在野黨刪減中小企業支持與外交旅費預算，導致政府難以第一時間應對。 張惇涵表示，國民黨與民眾黨去年合力刪減中小...,1117,626,31,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.004172928087085227,1.0000000000057712,0.0,0.6125187842624097,fast_qiskit_density_matrix_v1.1_normalized,240,AI_Generated
新聞標題,偷錄評審會議 遭解聘起訴Spycam Scandal Shakes Academia,10,10,4,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,241,AI_Generated
影片對話,"名嘴甲（政論型，略帶憤世嫉俗）：
我跟你說，這件事比大家想得還嚴重，不只是偷拍這麼簡單。這是學術圈內鬥內耗最赤裸的呈現。她不是只是想知道自己有沒有升等，她是怕被黑箱操作嘛！

名嘴乙（學界背景，理性分...",446,230,32,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015725753812506887,1.0000000000057712,0.0,0.6471772614386746,fast_qiskit_density_matrix_v1.1_normalized,241,AI_Generated
影片描述,台灣大學文學院近日爆出學術倫理重大爭議。一名邱姓助理教授為得知自身升等審查結果，竟在會議室水槽下方安裝攝影機，偷錄審查委員的討論過程。此舉引發校內譁然，最終遭解聘並被依《妨害秘密罪》起訴。此案掀起學術...,656,355,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.03465212090129232,1.0000000000057712,0.0,0.7039563627050309,fast_qiskit_density_matrix_v1.1_normalized,241,AI_Generated
新聞標題,吳思瑤力挺：先知總是寂寞的DPP defends: “Prophets are lonely,15,15,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,242,AI_Generated
影片對話,"龍哥（資深政評人、台語硬派風）
哇～這波真的神了，怎麼樣？柯總召一句「關稅頂多10%」，然後川普就說先暫緩90天、先收10%，綠營現在是要把他當台灣版諸葛亮來供是不是？這是在廟口還是在國會？

艾芙（...",757,356,36,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.016324461571225895,1.0000000000057712,0.0,0.6489733847148317,fast_qiskit_density_matrix_v1.1_normalized,242,AI_Generated
影片描述,美國總統川普於4月9日宣布，對包括歐洲與亞洲在內的75國，關稅暫緩實施90天，期間僅課徵10%對等關稅；但對中國關稅則立即調升至125%。此舉震撼全球，也意外讓日前預言「關稅頂多10%」的民進黨立法院...,979,530,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.005416811060028487,1.0000000000057712,0.0,0.6162504331812395,fast_qiskit_density_matrix_v1.1_normalized,242,AI_Generated
新聞標題,"財部研議取消小包裹免稅引爆民怨Taiwan May Cancel Duty-Free Parcels, Public Reacts",18,18,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,243,AI_Generated
影片對話,"張啟明（資深財經評論員）：
我先講重話——這件事根本不是為了防止轉運，而是國庫缺錢找理由加稅。美國那邊關稅拉到90%，我們就怕中國貨繞來台灣洗產地，這個邏輯我懂。但你說要調整小包裹免稅門檻？這不是用飛...",696,354,34,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01417946465817173,1.0000000000057712,0.0,0.6425383939756693,fast_qiskit_density_matrix_v1.1_normalized,243,AI_Generated
影片描述,美國總統川普簽署行政命令，自5月2日起，取消來自中國（含香港）之價值800美元以下小額包裹的免稅優惠，改為全面課徵90%關稅。該政策衝擊全球電商與物流業，台灣財政部也正評估相關因應措施。 財政部表示，...,1270,683,27,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.004819527776460722,1.0000000000057712,0.0,0.6144585833305362,fast_qiskit_density_matrix_v1.1_normalized,243,AI_Generated
新聞標題,"台美11日關稅對談 賴總統喊話備戰Taiwan, US Start Tariff Talks on April 11",19,18,9,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0027615334632878495,1.0000000000057712,0.0,0.6082846003910176,fast_qiskit_density_matrix_v1.1_normalized,244,AI_Generated
影片對話,"唉唷～這次終於輪到台灣了，進入美方談判的「頭香名單」，說實在的，這是「有風險也有機會」啦。美國這波關稅不是開玩笑，別忘了前面已經對中國直接開打。

🗣️林宗皓：
對，美國現在最怕的，是中國貨繞道來洗產...",386,201,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.018698300829520845,1.0000000000057712,0.0,0.6560949024897165,fast_qiskit_density_matrix_v1.1_normalized,244,AI_Generated
影片描述,因應美國關稅新政，台美雙方於4月11日展開正式對談。總統賴清德赴台中與機械器具產業座談，強調台灣已被列入首波15個優先談判國，政府將強力應對中國透過台灣「洗產地」的美方疑慮，並積極提出對美採購與投資計...,714,402,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.005915279158370114,1.0000000000057712,0.0,0.6177458374762643,fast_qiskit_density_matrix_v1.1_normalized,244,AI_Generated
新聞標題,"台中深夜戰車拋錨！軍方急澄清Tank Breaks Down in Taichung, Army Responds",17,17,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,245,AI_Generated
影片對話,"阿華哥（資深軍事評論員）：
我問你啦，這是「軍演」還是「軍怨」？大半夜戰車開在市區已經夠驚悚，結果還拋錨在馬路中間，還要出動救濟車來拖走，這畫面我以為是打到一半壞掉的RC戰車！

阿珍姐（時事評論人）...",377,211,31,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.016385317404828532,1.0000000000057712,0.0,0.6491559522156396,fast_qiskit_density_matrix_v1.1_normalized,245,AI_Generated
影片描述,台中市近日街頭傳出大半夜有戰車在路上拋錨，軍方事後出動救濟車將故障戰車拖走，引發民眾熱議。軍方說明此為例行性演訓，非突發狀況，請民眾放心。 Hashtags： #台中戰車 #軍演誤會 #十軍團澄清 E...,911,400,20,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.008557073271130625,1.0000000000057712,0.0,0.6256712198145459,fast_qiskit_density_matrix_v1.1_normalized,245,AI_Generated
新聞標題,器官國有論發酵 醫界怒駁謠言Hospital Hits Back at Organ Rumors,12,12,3,3,-1.4434639826182802e-12,0.9999999999999994,7.000000000000002,0.0,1.0000000000038474,0.0,0.6000000000007693,fast_qiskit_density_matrix_v1.1_normalized,246,AI_Generated
影片對話,"張肇基（國際事務評論員）：
我第一眼看到這個新聞，就覺得「不單純」。從一樁聯姻，怎麼會扯到器官、再扯到國有庫？這不是家務事，這是劇本。

陳美玉（醫療線資深記者）：
而且這個劇本很老套。先拋一個模糊人...",391,207,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01794537040469061,1.0000000000057712,0.0,0.6538361112152258,fast_qiskit_density_matrix_v1.1_normalized,246,AI_Generated
影片描述,近日網路流傳中國高層家族成員薄瓜瓜與台灣醫界背景女性訂婚的消息，並衍生出羅東博愛醫院涉入非法器官移植的謠言。對此，羅東博愛醫院於4月13日發表聲明，強調該院未具器官移植資格，從未涉入相關業務，並保留法...,1477,550,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01392328877499063,1.0000000000057712,0.0,0.6417698663261259,fast_qiskit_density_matrix_v1.1_normalized,246,AI_Generated
新聞標題,"補助金拖兩年 吳東霖怒揭體壇黑箱Grant Still Unpaid, Wu Goes Public",16,16,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,247,AI_Generated
影片對話,"阿展：
「吳東霖不是什麼世界前百大巨星，但他代表台灣征戰國際賽多年，是台灣男子網壇的中堅，這點沒人能否認。就連這樣的選手都為補助款要等兩年，還要靠發文引起關注，實在讓人心酸。」

國哥：
「依據體育署...",353,206,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01224046235797977,1.0000000000057712,0.0,0.6367213870750933,fast_qiskit_density_matrix_v1.1_normalized,247,AI_Generated
影片描述,台灣網球選手吳東霖近日在社群媒體發表千字文，指出2023年的精英選手補助款至今未入帳，並質疑網協的「黃金計畫」選訓制度不透明。體育署長鄭世忠回應，補助款將於下週撥付，並表示黃金計畫的進退場規定已修正補...,1216,426,21,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01566549397281473,1.0000000000057712,0.0,0.6469964819195981,fast_qiskit_density_matrix_v1.1_normalized,247,AI_Generated
新聞標題,"罷免傅崐萁爆4000份連署錯誤""4,000 Recall Petitions for Fu Found Invalid",19,19,9,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,248,AI_Generated
影片對話,"范老師（溫和派學者）：
「這不是第一次發生類似的事情。2016年黃國昌罷免案也有被中選會挑格式的先例。但這次，錯誤竟然集中到4000份，說沒有系統性問題，我不信。」

「問題是，罷免團體內部沒有建立標...",636,323,33,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.014777393551398937,1.0000000000057712,0.0015723270440251573,0.6444894133597533,fast_qiskit_density_matrix_v1.1_normalized,248,AI_Generated
影片描述,"罷免傅崐萁行動爆發格式錯誤風波，約4,000份連署書被發現不符標準。主辦團體「微光花蓮」與民進黨立委沈伯洋已展開全面重簽，呼籲民眾在連署書背面以鉛筆打勾或留電話標註。罷免行動原已收集17,000份連署...",1081,510,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0074616892883652185,1.0000000000057712,0.0009250693802035153,0.62247757480427,fast_qiskit_density_matrix_v1.1_normalized,248,AI_Generated
新聞標題,"陳其邁喊降準救產業 卓榮泰：會討論Kaohsiung Mayor Urges RRR Cut, PM: Under Review",18,18,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,249,AI_Generated
影片對話,"許政宏：
「講白了，現在喊降存準，根本就是拿水管對著乾柴噴。現在CPI還沒下來，台幣資金也還在熱，這時候放水，不是幫企業，是幫建商澆冷汗，然後隔天報紙就會寫：高雄房市再創新高。」

周子軒：
「哎唷，...",379,206,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.02271836452894702,1.0000000000057712,0.0,0.6681550935879951,fast_qiskit_density_matrix_v1.1_normalized,249,AI_Generated
影片描述,在美中關稅戰升溫的背景下，高雄市長陳其邁呼籲中央銀行「調降存款準備率」，以紓困企業、增加資金流動。行政院長卓榮泰表示，此為近期第三次聽聞該建議，將與央行研議可行性。然而此舉也引發在野立委與財經學者關切...,1850,710,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.010706948964437558,1.0000000000057712,0.0,0.6321208468944667,fast_qiskit_density_matrix_v1.1_normalized,249,AI_Generated
新聞標題,輝達攜台廠在美打造AI超級電腦供應鏈NVIDIA Builds AI Chain in US with Taiwan Firms,20,19,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0024930747922437668,1.0000000000057712,0.0,0.6074792243778853,fast_qiskit_density_matrix_v1.1_normalized,250,AI_Generated
影片對話,"阿正哥：
「你說這是不是AI戰略冷戰正式啟動？輝達一聲令下，台灣供應鏈排隊進美國，美國不是搶我們技術，是直接請我們搬過去！」

立凱：
「這已經不是單純去全球化，是台廠被美國『吸星大法』吸走了。問題是...",517,252,31,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01820890796321394,1.0000000000057712,0.0,0.6546267238907958,fast_qiskit_density_matrix_v1.1_normalized,250,AI_Generated
影片描述,"輝達攜手台廠打造AI超級電腦 4年內美國投資上看16兆 AI晶片大廠輝達（NVIDIA）宣布，將首度與台積電、鴻海、緯創、矽品及美國Amkor合作，在美國本土打造AI超級電腦工廠，總投資高達5,000...",1475,530,27,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.012108790751277675,1.0000000000057712,0.0,0.636326372254987,fast_qiskit_density_matrix_v1.1_normalized,250,AI_Generated
新聞標題,貴婦奈奈逃亡7年擬返台投案Runaway Fraud Suspect Nana Writes to DAs,14,14,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,251,AI_Generated
影片對話,"范姊（資深媒體人）：
這齣戲，七年了耶。當年跑路的時候多神祕，現在突然寫信說想回來？不是我酸啦，是不是看國外撐不下去了？

林律師（刑事辯護律師）：
說得實在。從法律上來看，她就算「自首」，也要看時效...",323,195,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.009906795065166105,1.0000000000057712,0.0,0.6297203851966523,fast_qiskit_density_matrix_v1.1_normalized,251,AI_Generated
影片描述,貴婦奈奈潛逃加國7年 擬返台投案 涉嫌吸金逾十億元並遭法院通緝的「貴婦奈奈」蘇陳端，潛逃加拿大七年後，近日傳出主動寫信給台灣檢調單位，表示願意返台接受司法調查。據悉，她在信中交代當年吸金案細節與逃亡過...,1530,620,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.009232927302034238,1.0000000000057712,0.0,0.6276987819072567,fast_qiskit_density_matrix_v1.1_normalized,251,AI_Generated
新聞標題,國軍共諜案爆炸！憲兵揮五星旗Soldiers Film Surrender Vows to China,13,13,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,252,AI_Generated
影片對話,"A（退役將軍，語氣沉重）
當你看到軍人穿著制服、揮舞五星旗，說「我反對台獨、我願意投降」的時候，你會怎麼想？我們這支國軍，到底還剩下什麼忠誠可言？

🗣️ B（資深評論員，語氣嘲諷）
而且不是一個人，...",479,243,30,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015299349243618516,1.0000000000057712,0.0020876826722338203,0.6461068159992329,fast_qiskit_density_matrix_v1.1_normalized,252,AI_Generated
影片描述,國軍再爆共諜案，涉案人員來自憲兵隊、海軍飛彈快艇部隊與總統府侍衛室。據檢調調查，7名現役軍人疑遭中共滲透，部分拍攝揮舞五星旗、宣誓效忠中國的投降影片，部分則偷拍演訓機密，包括賴清德總統官邸維安情報。吸...,1496,627,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0076510210014883616,1.0000000000057712,0.0,0.622953063005619,fast_qiskit_density_matrix_v1.1_normalized,252,AI_Generated
新聞標題,零關稅衝擊農村 台灣稻米危機浮現Zero Tariff Rice Policy Sparks Taiwan Crisis,15,15,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,253,AI_Generated
影片對話,"陳大春：
「我們台灣米，不是難吃的米，是被難看的政策搞死的米啦！現在川普一揮刀，美國米零關稅，我們還種什麼？田就讓光電插滿就好了啦！農村以後就變電廠了嘛！」

🎙林政學：
「大春兄，你不能把市場競爭講...",334,179,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015936542382916204,1.0000000000057712,0.0,0.6478096271499025,fast_qiskit_density_matrix_v1.1_normalized,253,AI_Generated
影片描述,美國擬取消稻米進口關稅，引發台灣稻農強烈反彈。以《無米樂》聞名的台南後壁，農民表示每公斤成本逾40元，難以與每公斤8元的美國米競爭。即便政府提出補貼方案，許多農民擔憂補助落入地主手中，真正種田者未必受...,1202,535,20,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.00918940671420053,1.0000000000057712,0.0008319467554076539,0.6276514148192963,fast_qiskit_density_matrix_v1.1_normalized,253,AI_Generated
新聞標題,劉沛失言遭批性別歧視 緊急發文道歉Liu Pei Criticized for Ageist Remark,14,14,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,254,AI_Generated
影片對話," 名嘴A（資深媒體人）：
來，我們今天要聊的，是百萬YouTuber劉沛那句惹火的話——「是不是比較老的女人很愛插隊？」聽起來像情緒發言，但實際上卻踩中了兩個字：歧視。

👨‍🦱 名嘴B（評論作家）：...",531,247,31,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.017928570262193723,1.0000000000057712,0.0,0.6537857107877352,fast_qiskit_density_matrix_v1.1_normalized,254,AI_Generated
影片描述,百萬YouTuber劉沛近日因一則Threads貼文引發爭議，他在文中抱怨遭遇插隊事件，卻以「是不是比較老的女人很愛插隊？」做出發言，迅速被網友批評帶有性別與年齡歧視。劉沛事後刪文並公開致歉，承認言語...,1570,666,30,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.007724554760762944,1.0000000000057712,0.0,0.6231736642834429,fast_qiskit_density_matrix_v1.1_normalized,254,AI_Generated
新聞標題,民進黨立委接死亡威脅惹議DPP Lawmakers Receive Death Threats,11,11,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,255,AI_Generated
影片對話,"來賓A（資深司法記者）
我們現在談的，不只是立委被恐嚇，而是恐嚇內容已經明確涉及「家庭成員」、「兒童」，還使用極具煽動性的「斬首」、「小燈泡」等字眼。這種行為已經構成刑事犯罪，司法系統不能只是「譴責」...",293,167,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.014570193368958878,1.0000000000057712,0.0,0.6437105801080306,fast_qiskit_density_matrix_v1.1_normalized,255,AI_Generated
