record_id,field,original_text,word_count,unique_words,categorical_diversity,compositional_complexity,semantic_density,von_neumann_entropy,category_coherence,compositional_entanglement,grammatical_superposition,semantic_interference,frame_competition,categorical_coherence_variance,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,circuit_depth,circuit_gates,qubit_count,discocat_enhanced,discopy_available
694,影片描述,近日，黑熊學院於「守護台灣」千人排字活動中，因使用中國大疆（DJI）無人機拍攝空中畫面，引發外界廣泛討論。該事件被批評為與其「抗中保台」立場不符，成為輿論焦點。12日晚間，黑熊學院正式回應，表示使用大...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
695,影片描述,台北科技大學產學訓專班近日發生一起學生情緒失控，於課堂中亮刀的事件，引發各界關注。該名學生疑因壓力過大，在課堂上公然拿出刀具，所幸未造成人員傷亡，但現場師生均受到驚嚇。校方表示，已啟動校安通報機制，並...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
696,影片描述,台中婦人慘遭詐騙7300萬，《地面師》真實上演 台中一名七旬退休婦人近期遭詐騙集團盯上，被騙走現金4700萬元及7棟房產，損失高達7300萬元。詐騙手法疑似受到日劇《地面師》啟發，假冒檢警人員及公證機...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
697,影片描述,台糖董事長土地賤賣案引發立法院激烈辯論。民眾黨立委黃國昌指出，台糖在追討吳乃仁及相關人士賠償款的行動不夠積極，提案凍結公司預算50%。此提案遭民進黨團反對，雙方無法達成共識。台糖代理董事長承諾，將於三...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
698,影片描述,陳彥翔縱火案改判無期徒刑 引發廣泛討論 2022年發生於新竹的重大縱火案，造成8人死亡的陳彥翔，原本一審被判死刑，但二審改判無期徒刑。此案為憲法法庭限縮死刑後首例，引發各界激烈討論。法院認為陳具自首情...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
699,影片描述,御珍坊愛心餐活動喊停 店主：善意被濫用令人心寒 台南知名炒飯店「御珍坊」近日宣布停止提供學生愛心餐活動，這項舉措原本旨在幫助弱勢學生解決溫飽問題，但因部分家長的不當行為，活動最終無奈中止。 根據店家聲...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
700,影片描述,新北地方法院近日證實，涉及88會館詐欺與洗錢案件的林秉文，於12月5日未出庭後已出境。由於法院未對其採取限制出境或羈押措施，此事件引發社會熱烈討論。林秉文於2022年以300萬元交保，檢方當時認定無羈...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
701,影片描述,12月8日，台灣高鐵826次列車的自由座車廂內發生了一起座位爭執。一名母親希望與兩個小孩坐在一起，試圖與乘客協商換位，但在協調過程中，一位穿藍衣的女子搶先坐下。事件在苗栗站升級，藍衣女子竟用水潑向男童...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
702,影片描述,內湖雙屍命案：投資詐騙再掀社會震撼 台北市內湖區近日發生一起令人痛心的母女雙屍命案，檢警初步排除他殺可能，並研判與一起高達1200萬元的新型投資詐騙有關。這起案件再次讓社會大眾關注詐騙問題對家庭與社會...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
703,影片描述,台北醫美診所釀命案 麻醉專業引發社會質疑 台北市南京東路一家知名醫美診所近日發生醫療事故，一名49歲女性在接受電波拉皮等療程時因麻醉不當不幸喪命。該事件引發社會對醫美診所麻醉安全和醫師學歷資歷的廣泛討...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
704,影片描述,12月7日，台灣民眾黨於台北市舉行「反霸凌、護勞權」遊行，訴求改善勞工權益並推動相關法案立法。此次活動吸引眾多支持者參與，從勞動部出發，行至總統府遞交陳情書，希望執政當局正視基層勞動問題。 民眾黨立委...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
705,影片描述,近日，台灣鐵路公司舉辦的「高層共識營」引發熱議。該活動於花蓮舉行，參與的46位主管入住當地知名酒店，活動費用高達百萬元。儘管台鐵表示活動以經營管理課程為主，外界仍對高規格住宿及地點選擇提出質疑。 台鐵...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
706,影片描述,馬來西亞日前在其機場的自動通關系統電子看板上，將中華民國國旗以藍色矩形遮蓋，引起台灣旅客的不滿。雖然台灣旅客仍可順利使用通關系統，但該舉動被視為對台灣主權的矮化。 有旅客向機場提出抗議，但僅收到建議向...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
707,影片描述,12月5日，立法院針對《人工生殖法》修正案進行討論，重點圍繞代理孕母條文是否應納入法案。衛福部表示，因代理孕母議題爭議過大，將與人工生殖條文分開處理，目標是讓共識部分先行推動。 支持代理孕母合法化的立...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
708,影片描述,虛幣調查專家枉死車禍，警界內部問題引關注 台灣，2024年12月5日 — 一位專業追查虛擬貨幣金流的調查專家，近日因捲入警界內部爭議，在返回北部途中於高速公路遭遇車禍不幸身亡。此事引發社會各界對司法體...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
709,影片描述,民進黨社交媒體發文引發國際批評，南韓、日本媒體熱議 近日，台灣民進黨在社交平台Threads上的一篇發文因涉及南韓戒嚴事件，引發廣泛爭議。發文提到「南韓國會受到親北勢力操控，尹錫悅總統為保護自由憲政宣...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
710,影片描述,台南市宣布騎樓可停機車 明年起正式實施 台南市政府日前宣布，從2024年1月1日起，騎樓將合法開放停放機車，但需保留1.5公尺行人通道。此政策旨在回應民眾對停車需求的訴求，並解決因檢舉引發的警民衝突。...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
711,影片描述,黃子佼非法持有兒少性影像 北院判刑8個月未緩刑 台灣知名藝人黃子佼因持有2259部未成年性影像遭台北地方法院依《兒童及少年性剝削防制條例》判刑8個月，並併科罰金10萬元，無法緩刑，判決已引起廣泛爭議。...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
712,影片描述,台中學生打老師事件 警察介入引發多方討論 台中市某國小近日發生一名小學生揮舞樂樂棒打老師的事件，隨後該名老師報警，警方進入校園將學生帶回派出所，引發家長與社會的熱烈討論。市長盧秀燕批評，學生已道歉，應...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
713,影片描述,台灣再次無緣加入CPTPP，申請案遭擱置，引發國內各界關注。民進黨政府多次強調開放萊豬與核食是為了促進加入CPTPP，如今未獲成功，遭批評政策錯誤。批評者認為，政府應優先處理兩岸關係，才有助於打破國際...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
714,影片描述,近日，立法委員兼台灣職籃聯盟（TPBL）會長莊瑞雄，因質詢發言中提及「我多少有在玩」而遭外界質疑涉及體育賭博。他澄清此為強調運動彩券吸引力不足，但網友對此說法不買單，認為他應為自身言論負責。TPBL則...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
715,影片描述,高雄市衛生局心理衛生中心近期被爆出職場霸凌事件，引起社會譁然。一名主管疑因工作瑣事逼迫員工下跪，引發外界對公部門管理文化的質疑。高雄市議員李眉蓁表示，該局內部人事調動制度被指控為懲罰手段，導致基層員工...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
716,影片描述,行政院修訂《民法》第1085條：父母教養須尊重兒童人格 為進一步保障兒童權益，行政院通過《民法》第1085條修正草案，刪除父母有權「於必要範圍內懲戒子女」的條文，並新增「不得對子女為身心暴力行為」。法...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
717,影片描述,媒體人周玉蔻出境受阻，禁令引發社會熱議 知名媒體人周玉蔻因涉嫌誣指他人涉緋聞，被法院判處一年半徒刑。近日，她在桃園國際機場準備出境時，因已被限制出境遭拒絕登機，引發外界關注。 台北地方法院日前判決指出...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
718,影片描述,新任勞動部長洪申翰因要求公務員週末參加業務會議，引發基層員工強烈不滿。洪部長指出，此次會議旨在快速了解各司署的工作進度，並應對即將到來的立法院業務報告。然而，基層反映準備會議資料需要額外加班，週末休息...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
719,影片描述,台灣拳擊手林郁婷在英國參賽期間，因世界拳總的規範尚未完善而退賽，引發外界關注。體育署強調，林郁婷作為巴黎奧運金牌得主，其參賽資格毋庸置疑。然而，由於新成立的世界拳總在保密程序上仍不健全，林郁婷團隊選擇...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
720,影片描述,嘉義漁民批評漁電共生政策：漁業受衝擊、光電爭議不斷 近期嘉義縣的漁民與光電業者之間因漁電共生政策引發衝突，成為社會關注焦點。當地漁民指出，光電業者以高價競租土地，導致漁民無法負擔租金，甚至破壞周遭環境...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
721,影片描述,知名網紅「館長」陳之漢近期直播中坦言自己曾做過「球版」（地下簽賭），並形容那段經歷為「賺佣金的生存方式」。此言論引發網友激烈討論，一部分批評他對台灣職棒的傷害，另一部分則表示過去的行為已無法改變，應專...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
722,影片描述,以色列與黎巴嫩真主黨於27日清晨達成停火協議，結束一年來的邊境衝突。協議包括以色列逐步撤軍、黎巴嫩軍隊接管南部地區，以及雙方在未來60天內保持和平。美國總統拜登與法國總統馬克宏對此表示支持，強調此舉為...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
723,影片描述,特斯拉與SpaceX創辦人馬斯克近日再度針對美國軍事開支發聲。他批評傳統戰機F-35的設計過於昂貴且無法適應現代戰爭需求，並強調無人機將主導未來空中戰爭。馬斯克指出，載人戰機不僅增加飛行員的風險，也消...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
724,影片描述,台北內湖科學園區發生一起命案。48歲蔡姓女子與52歲宿姓男子相約談判，卻因衝突升級，宿嫌情緒失控，持刀猛刺蔡女多處，致其傷重不治。警方迅速到場制伏嫌犯，隨後將其依殺人罪移送檢方。 據警方調查，蔡女為已...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
725,影片描述,韓國知名男星鄭雨盛近日被爆料涉及一段複雜的私人情感生活，震驚外界。據韓國媒體報導，他與模特文佳菲之間育有一名私生子，而這一事實直到孩子出生後一年多才被告知。然而，同期他已經與一位圈外女友穩定交往超過一...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
726,影片描述,昨日（24日），彰化二林鎮舉行的「2024伯利歐公益路跑馬拉松」發生重大事故，一名9歲男童陪同父親參加6公里路跑途中，因一輛休旅車誤闖賽道而不幸喪生。警方表示，肇事駕駛並無酒駕或毒駕，但對於路段管制不...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
727,影片描述,山路車禍奪兩命 無照駕駛釀悲劇 南投縣仁愛鄉台14線埔霧公路23日中午發生一起重大車禍，兩名17歲少年無照駕駛機車超車失控，導致一死一重傷，傷者送醫後仍不治。事故現場位於狹窄山路，緊鄰山坡，事發時兩人...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
728,影片描述,台日12強賽：台灣隊換投策略引發熱議，日媒稱「奇襲」 在23日的12強棒球賽中，台灣隊確定提前晉級決賽，教練團臨時更換原定先發投手林昱珉，改派陳柏清連續兩天先發。此舉引發日本媒體高度關注，稱之為「台灣...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
729,影片描述,洪申翰出任勞動部長 各界反應褒貶不一 行政院近日宣布，由民進黨不分區立委洪申翰接任勞動部長一職。該任命引發社會廣泛討論，不少人對其背景及能力提出質疑。洪申翰雖為社運背景，但外界認為其缺乏勞工專業與行政...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
730,影片描述,台積電宣布明年第一季將首次於美國召開董事會，此消息引發廣泛關注。此次會議預計於2024年2月10日舉行，地點選在亞利桑那州，正值其新廠投產的關鍵時刻。此舉不僅象徵台積電的全球化布局，也顯示其對應國際政...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
731,影片描述,興富發集團近期在法說會上表示，台灣房地產市場在政策影響下出現降溫跡象，買氣減弱，預期2025年將迎來一波市場重組，部分小型業者恐將退出市場。集團副總經理廖昭雄指出，房價調整是市場健康發展的必然過程，這...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
732,影片描述,近日，台北101董事長賈永婕因丈夫王兆杰參與101大樓燈光秀活動並顯示浪漫告白，遭遇輿論質疑公器私用。對此，賈永婕公開澄清活動的公益性質，強調捐款用於偏鄉教育，全過程均符合行政流程。然而，事件依然引發...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
733,影片描述,因涉及職場管理風波，勞動部前北分署署長謝宜容已被記過並免職，但她透過律師聲明否認管理風格與部屬輕生有直接關聯。聲明指出，調查報告中未發現直接證據顯示她的行為是造成悲劇的主因，並強調其工作態度源於「職務...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
734,影片描述,疾管署「土皇帝」風波再掀討論 行政院緊急介入限時調查 近日衛福部疾病管制署被爆出職場霸凌事件，引起各界高度關注。根據網友在社群平台的爆料，一名組長疑似長期對下屬大聲斥責、摔公文，並進行人身攻擊，甚至辱...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
735,影片描述,台電的千億補助，一場「電價平衡術」表演 在台灣，電力不只是供應家庭的燈光與冷氣，還是讓大家討論不完的話題！近日，政府決定補助台電1000億元，理由是：「不補，虧更多！」經濟部長直接明白地說：「台電今年...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
736,影片描述,勞動部新定義：職場霸凌是什麼？辱罵算嗎？不算吧！ 最近，勞動部針對北分署輕生案給出了調查報告，結論讓人驚掉下巴！原來，在公務界中，「情緒失控、辱罵、咆哮」竟然不算霸凌！難怪有人戲稱，下一步是不是拿掃帚...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
737,影片描述,今天早上，內湖文湖街熱鬧非凡，一場警匪追逐戲真實上演。據說警方盯上了一名詐欺界新星，他與同夥合力玩了5000萬元的大騙局。然而，車手看到警察後沒打算乖乖配合，直接玩起了實景版「狂飆」。 這名車手駕著白...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
738,影片描述,外交部在114年度編列的「外交支出機密預算」達到18億2138萬元，比113年度增加了6億3466萬元，增幅超過五成三，創下近六年來新高。這項預算迅速成為社會討論焦點，關於透明度與政府資訊公開的爭議不...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
739,影片描述,立法院日前三讀通過《國家通訊傳播委員會（NCC）組織法》修正案，代理主委將無法繼續擔任代理角色，NCC可能因委員人數不足而面臨癱瘓危機。此舉引發執政黨與在野黨的激烈對立，雙方互相指責對方以政治操弄干預...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
740,影片描述,中國江蘇省無錫市的無錫工藝職業技術學院，近日發生一起震驚社會的隨機砍人事件。一名21歲的徐姓應屆畢業生，因未能順利畢業以及對實習待遇不滿，於校園內持刀行凶，造成8人死亡、17人受傷。警方已將嫌犯逮捕，...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
741,影片描述,國防部的臨時人員薪水事件，讓人看了忍不住倒抽一口氣！據說有位臨時人員月薪超過16萬元，這個數字可是讓不少上班族心頭一緊：這到底是怎麼回事？國防部長顧立雄被問到時，尷尬地說：「應該是資深英語翻譯吧。」結...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
742,影片描述,台南農業局最近因預算用罄，宣布終止綠鬣蜥捕捉合約，並嚴肅聲明：未經許可的捕捉行為將依法辦理。市議員李宗霖聽後忍不住吐槽：“局長是不是準備親自抓？”他建議讓專業獵人出馬，否則綠鬣蜥可能比市民還多。 市府...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
743,影片描述,掛號費漲到750元！看病還得靠存摺？患者：我的心跳更貴了！ 近來有民眾發現，掛號費從250元一口氣漲到750元，心情就像拿到醫生的「心跳費」帳單。診所公告上赫然寫著：「114年1月起，掛號費750元」...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
744,影片描述,近日北台灣空氣品質變得「灰濛濛」又「香噴噴」，這不是什麼新口味冰淇淋，而是颱風天兔帶來的驚喜禮包！偏東風加上「背風渦旋」，讓北台灣瞬間變身成了霧中仙境。網友紛紛抱怨：「我以為家裡隔壁在燒塑膠！」環保局...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
745,影片描述,高雄一位20歲的王小姐本來要去泰國和老朋友聚一聚，還開心地享受了免費機票福利！然而，她一落地卻遭遇一場驚險旅程。原本以為是友誼之旅，結果卻變成了「人蛇驚魂記」。王小姐在機場被接走後，驚訝地發現自己無法...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
746,影片描述,人氣歌手畢書盡，最近不僅忙於籌備新專輯，還遇上了「友情破產」的大挑戰。據說他的前老闆李亞明不僅提告，還索賠3千萬元台幣，讓粉絲們感到「心痛又震驚」。畢書盡本來希望友好地解約，沒想到卻遭遇「好聚不好散」...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
747,影片描述,台北市體育局於12日再次派員巡檢大巨蛋，發現觀眾席區域依然存在漏水情況，經確認後決定依契約罰款120萬新台幣，並每日追加罰款，直到漏水問題完全改善為止。台北市土木技師公會現場勘查後，證實漏水問題未解，...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
748,影片描述,11月4日，勞動部北基宜花金馬分署發生一起令人悲痛的事件，一名員工因疑似職場霸凌而選擇結束生命。勞動部為此召開專家會議，決定組成調查小組，全面深入調查此案，並將分署長暫時免職，靜候調查結果。同事們於分...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
749,影片描述,台灣市場近期掀起淘寶風波！淘寶雙11期間祭出大手筆補貼、跨境免運，吸引大批台灣消費者下單，卻也引發立委對市場滲透的擔憂。針對淘寶以260元低價商品進入市場的策略，有關單位表示可能涉及「不公平競爭」，而...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
750,影片描述,日本國民民主黨主席玉木雄一郎最近爆出桃色風波！被日媒拍到深夜與39歲的高松市觀光大使小泉美雪約會，並在記者會上大方承認。這波震撼彈讓日網笑稱「日本政壇變八點檔」，不少人調侃他「好拼」，還有人說「連政治...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
751,影片描述,台灣「軍購超市」：拿150億美元換取平安！台灣政府這回打算花重本採購F-35戰機、神盾級驅逐艦、愛國者飛彈等高端裝備，展現「抗中保台」的決心！在這筆龐大金額的背後，台灣的安全可真是高價保障。 不過網友...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
752,影片描述,「韓國啦啦隊女神李多慧環台趣事：白車神秘跟隨引發網友狂推！」 韓國啦啦隊女神李多慧完成了台灣五天環島騎行之旅，不料在返家途中發現有輛神秘白色轎車一路跟隨，讓她和粉絲們心驚不已。原本想好好放鬆的她，卻因...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
753,影片描述,台灣醫護人員上街，喊話「波波牙醫OUT！」 台灣醫護人員近日上街抗議，主張應提升醫療透明度並加強病患安全。面對「波波醫師」引發的爭議，許多醫生擔心醫療品質，尤其擔心某些資格存疑的「波波」會影響病患信任...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
754,影片描述,川普當選！股市「衝上天」熱鬧滾滾 美國總統大選結果剛出爐，川普再度當選，讓股市火速飆高！美股期貨指數三大指數齊齊紅盤，全球市場都在為川普的新一屆總統之旅捧場。道瓊工業指數期貨、標普500和那斯達克指數...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
755,影片描述,前行政院副院長鄭文燦因被指控涉及im.B詐騙案與警界人事安排，對國民黨多名議員提告誹謗。然而，他去年因華亞科土地案收賄遭起訴後，主動撤回告訴，台北地檢署因此對國民黨議員做出不起訴處分。 事件起源於20...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
756,影片描述,台北訊—知名藝人王大陸近期捲入涉嫌教唆傷害計程車司機的案件。​新北地方法院於3月5日凌晨裁定王大陸以500萬元新台幣交保，並對其實施限制住居、出境及出海的措施。​在完成交保手續後，王大陸面對媒體提問時...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
757,影片描述,台中市一名消防員近日赴日本滑雪，並身穿印有「台中消防」字樣的消防服進行滑雪體驗。他在社群平台分享心得，提到消防服具備保暖、防水及防摔功能，但行動受限，活動度極差。此舉引發熱議，部分網友認為這是創意測試...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
758,影片描述,台積電（TSMC）於美東時間3日宣布，將於美國亞利桑那州擴大投資1000億美元，新建三座晶圓廠、兩座先進封裝設施，並設立半導體研發中心。這項計畫將提升美國本土的晶片製造能力，進一步強化AI與高效運算產...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
759,影片描述,台北市某間麥當勞門市近期捲入爭議，一名未成年少女指控前主管不當行為，案件受到檢方高度關注。經過密集調查，檢方掌握關鍵證據，並逐步還原案件全貌。 🔹案件調查進度 檢方已調閱相關監視器畫面，並多次傳喚當事...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
760,影片描述,知名手搖飲品牌蜜雪冰城（Mixue） 成功登陸 香港交易所，完成 首次公開募股（IPO），共募資 34.5億港元（約4.44億美元），為全球擴張戰略奠定基礎。 蜜雪冰城憑藉 強大的供應鏈體系與低價高品...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
761,影片描述,2021年，一名高雄保母被指控虐待11個月大女嬰，隨後輿論迅速發酵，網紅、媒體推波助瀾，使保母受到極大社會壓力。然而，經過兩年調查，司法單位證實女嬰體內驗出K他命，最終還給保母清白。 案件逆轉後，保母...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
762,影片描述,近日，一名知名棒球員在比賽後接受媒體訪問時，螢幕上的字幕遭到篡改，內容與他的實際發言出現極大落差，引發各界熱議。事件曝光後，該媒體迅速將影片下架，並發表聲明表示「技術錯誤」，但許多網友並不接受這樣的說...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
763,影片描述,台灣教育部近日宣布，基於國家安全考量，禁止國內大學與中國七所軍工背景大學進行學術交流。這七所學校包含北京理工大學、南京理工大學、北京航空航天大學、南京航空航天大學、哈爾濱工業大學、哈爾濱工程大學、西北...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
764,影片描述,美國總統川普與烏克蘭總統澤倫斯基在白宮進行會談，原定簽署的關鍵礦產協議因意見分歧而取消，雙方交鋒激烈，導致澤倫斯基提前離開白宮。 川普在會談中強調，美國已向烏克蘭提供大量軍事及經濟援助，並直言：「沒有...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
765,影片描述,美國參議院軍事委員會於4日舉行聽證會，針對台灣國防預算問題展開討論。美國共和黨參議員蘇利文（Dan Sullivan）與無黨派參議員金恩（Angus King）在會上對台灣立法院的國防預算審查方式表達...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
766,影片描述,台灣政府近日宣布進一步放寬日本牛肉進口規範，未來將允許所有年齡層的牛肉進口，而非僅限30月齡以下牛隻。這項政策立刻引發社會關注，支持者認為此舉能促進貿易與經濟發展，但反對聲音則擔憂食品安全風險可能增加...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
